system:index,annual_mean_temperature_2017_C,id,.geo
6822_0,14.098229980468773,6822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.733619152394217,45.65687431537468]}"
6823_0,12.580682373046898,6823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.424202774288643,42.33310776413245]}"
6824_0,10.885308837890648,6824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.906422993085854,47.992494054085434]}"
6825_0,8.398675537109398,6825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.6699909845874465,46.061116193228465]}"
6826_0,12.014245605468773,6826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.2800992798703181,46.10603195743444]}"
6827_0,9.461053466796898,6827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.625075220381471,49.968787679148384]}"
6828_0,14.934747314453148,6828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2919524673388445,41.794118593660734]}"
6829_0,18.418237304687523,6829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.72612819538983,35.371164312206155]}"
6830_0,12.797235107421898,6830,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.514034302700596,42.33310776413245]}"
6831_0,18.740014648437523,6831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.733619152394217,37.661868286710934]}"
6832_0,10.713403320312523,6832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[20.998119766293815,48.08232558249739]}"
6833_0,7.442681884765648,6833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.085454309037637,55.40359514807149]}"
6834_0,7.539178466796898,6834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.698059589988638,58.45786711407786]}"
6835_0,7.143640136718773,6835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.596374874108157,59.08668781296152]}"
6836_0,3.6058898925781477,6836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.995622780625684,63.62317999776511]}"
6837_0,10.500054931640648,6837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.242042731796609,52.259491653653164]}"
6838_0,7.539178466796898,6838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.698059589988638,58.41295134987188]}"
6839_0,8.278375244140648,6839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.840297839610954,44.668727502843204]}"
6840_0,13.175531005859398,6840,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.835303868274694,43.321254576663925]}"
6841_0,13.175531005859398,6841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.835303868274694,43.45600186928185]}"
6842_0,19.257440185546898,6842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.265749106733662,37.212710644651175]}"
6843_0,12.797235107421898,6843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.558950066906571,42.378023528338424]}"
6844_0,13.545556640625023,6844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.0555204588404377,43.23142304825197]}"
6845_0,8.398675537109398,6845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.580159456175495,46.061116193228465]}"
6846_0,11.723962402343773,6846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3462244333452174,42.961928463016115]}"
6847_0,10.646630859375023,6847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.421705788620514,51.72050248318145]}"
6848_0,14.118676757812523,6848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.019960896434859,41.120382130571095]}"
6849_0,13.242913818359398,6849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.819088450342031,41.43479248001293]}"
6850_0,11.942681884765648,6850,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.1784145639898393,41.74920282945476]}"
6851_0,15.023767089843773,6851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.154708189052787,43.411086105075874]}"
6852_0,6.690667724609398,6852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.19649522671851,55.98750008274918]}"
6853_0,5.373071289062523,6853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.444780422685447,46.82468418473005]}"
6854_0,9.571801757812523,6854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.359942865609753,49.47471427288264]}"
6855_0,14.118676757812523,6855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.019960896434859,41.120382130571095]}"
6856_0,14.035241699218773,6856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.561447052574701,43.59074916189978]}"
6857_0,12.810327148437523,6857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.3674338226141405,46.19586348584639]}"
6858_0,15.034692382812523,6858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.79038810406872,45.028053616491015]}"
6859_0,13.039025878906273,6859,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3911401975511937,43.00684422722209]}"
6860_0,6.513391113281273,6860,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.061747934100584,56.1222473753671]}"
6861_0,12.022180175781273,6861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.865869459344015,47.8577467614675]}"
6862_0,8.683984375000023,6862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.809100507669513,53.47221728721451]}"
6863_0,13.955865478515648,6863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.38178399575079663,43.50091763348783]}"
6864_0,5.018670654296898,6864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.194629981922503,46.10603195743444]}"
6865_0,12.223779296875023,6865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.81595972380178,43.051759991428064]}"
6866_0,12.581170654296898,6866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.1453519872523898,47.453504883613725]}"
6867_0,11.570703125000023,6867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.819088450342031,50.37302955700217]}"
6868_0,7.727777099609398,6868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.72612819538983,55.49342667648344]}"
6869_0,16.835290527343773,6869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.592012643644021,39.278835798126075]}"
6870_0,4.068170166015648,6870,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.094810510838034,62.67994894943961]}"
6871_0,8.651574707031273,6871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3911401975511937,56.34682619639698]}"
6872_0,11.794335937500023,6872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.121645612315337,48.711146281381055]}"
6873_0,8.651574707031273,6873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3013086691392415,56.34682619639698]}"
6874_0,10.346459960937523,6874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.75233155599501,48.08232558249739]}"
6875_0,9.964440917968773,6875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.8378008539428246,52.16966012524121]}"
6876_0,11.225305175781273,6876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.707415791789035,47.94757828987946]}"
6877_0,7.674096679687523,6877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.671856229383454,56.8858153668687]}"
6878_0,13.085687255859398,6878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.190267751458366,40.985634837953164]}"
6879_0,11.498498535156273,6879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.0885830355778876,41.794118593660734]}"
6880_0,11.040704345703148,6880,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.38178399575079663,52.21457588944718]}"
6881_0,9.224511718750023,6881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.276970553330067,47.094178769965914]}"
6882_0,11.498498535156273,6882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.1334987997838635,41.794118593660734]}"
6883_0,9.326379394531273,6883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.137861030248002,55.40359514807149]}"
6884_0,15.023767089843773,6884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.019960896434859,43.3661703408699]}"
6885_0,15.124230957031273,6885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.0436672713719113,39.727993440185834]}"
6886_0,12.580682373046898,6886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.334371245876691,42.378023528338424]}"
6887_0,8.366387939453148,6887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.442915177889438,47.58825217623165]}"
6888_0,14.606805419921898,6888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.88021963248067,45.34246396593284]}"
6889_0,5.110772705078148,6889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.716771993589433,62.90452777046949]}"
6890_0,11.723962402343773,6890,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.4360559617571695,42.961928463016115]}"
6891_0,8.476037597656273,6891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.731122166726088,49.65437732970655]}"
6892_0,8.789239501953148,6892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.128504828447605,56.48157348901491]}"
6893_0,10.207727050781273,6893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.688703388188241,52.61881776730097]}"
6894_0,12.474023437500023,6894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.840297839610954,40.94071907374719]}"
6895_0,15.065423583984398,6895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.745472339862744,45.07296938069699]}"
6896_0,18.259851074218773,6896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.480971725963146,38.021194400358745]}"
6897_0,11.723962402343773,6897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3911401975511937,42.91701269881014]}"
6898_0,18.259851074218773,6898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3911401975511937,38.06611016456472]}"
6899_0,9.259820556640648,6899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.643787623982265,56.39174196060296]}"
6900_0,11.723962402343773,6900,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.480971725963146,42.961928463016115]}"
6901_0,14.910394287109398,6901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9301293680229064,40.3568141390695]}"
6902_0,10.948419189453148,6902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.265749106733662,49.20521968764679]}"
6903_0,17.675195312500023,6903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.478474740295016,38.56018357083046]}"
6904_0,11.098992919921898,6904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.355580635145614,48.66623051717507]}"
6905_0,16.626672363281273,6905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.705550546993026,39.81782496859779]}"
6906_0,14.157220458984398,6906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.5165312883687249,44.39923291760735]}"
6907_0,10.313745117187523,6907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.894569805617327,53.06797540936073]}"
6908_0,17.957910156250023,6908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.388643211883064,38.470352042418504]}"
6909_0,14.118676757812523,6909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.109792424846811,41.16529789477707]}"
6910_0,11.704553222656273,6910,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.374293038746409,45.88145313640456]}"
6911_0,9.413476562500023,6911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.759822512999399,49.968787679148384]}"
6912_0,11.723962402343773,6912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.480971725963146,42.91701269881014]}"
6913_0,5.175347900390648,6913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.567674527834846,60.83840261699459]}"
6914_0,11.098992919921898,6914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.490327927763542,48.66623051717507]}"
6915_0,11.498498535156273,6915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.0436672713719113,41.794118593660734]}"
6916_0,11.256219482421898,6916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.8072352628735047,50.23828226438424]}"
6917_0,12.179345703125023,6917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.313161856607768,41.704287065248785]}"
6918_0,8.544213867187523,6918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.941350814619312,49.025556630822884]}"
6919_0,13.856408691406273,6919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.15720517472091625,43.545833397693805]}"
6920_0,17.364221191406273,6920,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587018672307762,37.796615579328865]}"
6921_0,10.516870117187523,6921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.197126967590634,52.07982859682926]}"
6922_0,6.515130615234398,6922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.04553251616792,60.16466615390495]}"
6923_0,12.412591552734398,6923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.097307496506165,41.030550602159146]}"
6924_0,16.473626708984398,6924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.27260832286593,37.52712099409301]}"
6925_0,18.259851074218773,6925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.4360559617571695,38.06611016456472]}"
6926_0,13.732690429687523,6926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.681844172055973,42.063613178896595]}"
6927_0,13.836236572265648,6927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.376790024414538,45.028053616491015]}"
6928_0,13.836236572265648,6928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.331874260208561,45.117885144902964]}"
6929_0,12.963983154296898,6929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.286958496002585,45.34246396593284]}"
6930_0,16.733331298828148,6930,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.019960896434859,37.122879116239226]}"
6931_0,12.378167724609398,6931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.197126967590634,45.252632437520894]}"
6932_0,14.891992187500023,6932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.622578234713341,44.84839055966711]}"
6933_0,13.921502685546898,6933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.693697359524499,41.839034357866716]}"
6934_0,11.147851562500023,6934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.610725047244815,45.701790079580654]}"
6935_0,9.521539306640648,6935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.104798453510552,53.741711872450374]}"
6936_0,6.173913574218773,6936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.747969325530873,45.252632437520894]}"
6937_0,14.409265136718773,6937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.873360416348404,41.07546636636512]}"
6938_0,9.281518554687523,6938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.877722646812542,48.800977809793004]}"
6939_0,13.152215576171898,6939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.022457882102988037,45.88145313640456]}"
6940_0,18.972985839843773,6940,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.558950066906571,37.30254217306313]}"
6941_0,14.385278320312523,6941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.053023473172308,41.030550602159146]}"
6942_0,8.476037597656273,6942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.68620640252011,49.65437732970655]}"
6943_0,9.364709472656273,6943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.4691185384946195,44.84839055966711]}"
6944_0,12.415612792968773,6944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.33686823154482054,46.68993689211213]}"
6945_0,13.921502685546898,6945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.648781595318524,41.839034357866716]}"
6946_0,11.147851562500023,6946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.610725047244815,45.52212702275675]}"
6947_0,14.299951171875023,6947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.187770765790236,40.985634837953164]}"
6948_0,13.874841308593773,6948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.783528887936452,41.88395012207269]}"
6949_0,11.554040527343773,6949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.819088450342031,50.59760837803205]}"
6950_0,10.351251220703148,6950,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.388643211883064,52.708649295712924]}"
6951_0,10.500054931640648,6951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.152211203384658,52.34932318206511]}"
6952_0,6.822229003906273,6952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.584521686639633,59.67059274763921]}"
6953_0,8.664575195312523,6953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.811597493337642,49.25013545185276]}"
6954_0,11.725854492187523,6954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.6843411577241028,50.59760837803205]}"
6955_0,10.878839111328148,6955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.514034302700596,44.893306323873084]}"
6956_0,5.061486816406273,6956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.53024972063326,47.4984206478197]}"
6957_0,9.550469970703148,6957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.3580776208137437,53.78662763665635]}"
6958_0,10.913720703125023,6958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.4691185384946195,45.29754820172687]}"
6959_0,11.725854492187523,6959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.6394253935181267,50.59760837803205]}"
6960_0,9.364160156250023,6960,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3013086691392415,45.07296938069699]}"
6961_0,8.409631347656273,6961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2114771407272893,45.028053616491015]}"
6962_0,8.409631347656273,6962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.166561376521313,45.028053616491015]}"
6963_0,14.948083496093773,6963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.8072352628735047,41.928865886278665]}"
6964_0,14.948083496093773,6964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.8521510270794805,41.88395012207269]}"
6965_0,12.098168945312523,6965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.359942865609753,45.836537372198585]}"
6966_0,16.422570800781273,6966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.7953820754049783,40.222066846451575]}"
6967_0,11.098992919921898,6967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.40049639935159,48.711146281381055]}"
6968_0,8.487207031250023,6968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.10916068397469,52.61881776730097]}"
6969_0,11.213494873046898,6969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.5352436919695185,48.711146281381055]}"
6970_0,10.166345214843773,6970,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.5352436919695185,49.33996698026472]}"
6971_0,16.733331298828148,6971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.019960896434859,37.122879116239226]}"
6972_0,13.299707031250023,6972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.6038658311125475,42.243276235720494]}"
6973_0,7.395196533203148,6973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.787891118400589,47.543336412025674]}"
6974_0,8.807397460937523,6974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.227692558659953,55.71800549751332]}"
6975_0,9.023461914062523,6975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.671856229383454,52.43915471047706]}"
6976_0,14.425988769531273,6976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.431061990420911,43.14159151984002]}"
6977_0,9.279992675781273,6977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3911401975511937,52.66373353150695]}"
6978_0,14.081201171875023,6978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.5046781009001984,43.321254576663925]}"
6979_0,14.425988769531273,6979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.475977754626888,43.051759991428064]}"
6980_0,13.492913818359398,6980,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.520893518832862,43.276338812457944]}"
6981_0,14.568811035156273,6981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.700556575656767,43.186507284045994]}"
6982_0,14.221490478515648,6982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.825947666474299,42.961928463016115]}"
6983_0,7.395196533203148,6983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.787891118400589,47.543336412025674]}"
6984_0,13.932946777343773,6984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.6843411577241028,41.030550602159146]}"
6985_0,13.431451416015648,6985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.428565004752782,40.805971781129266]}"
6986_0,10.474267578125023,6986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.445412163557567,49.25013545185276]}"
6987_0,9.629846191406273,6987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.173420592653581,54.19086951451013]}"
6988_0,13.932946777343773,6988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.6394253935181267,41.120382130571095]}"
6989_0,13.955865478515648,6989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.47161552416274877,43.68058069031173]}"
6990_0,14.101770019531273,6990,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.428565004752782,40.71614025271731]}"
6991_0,13.280145263671898,6991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.816591464673902,42.10852894310257]}"
6992_0,6.850457763671898,6992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.118516885775087,56.03241584695515]}"
6993_0,13.775781250000023,6993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2470367031328684,43.635664926105754]}"
6994_0,11.794335937500023,6994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.031814083903385,48.711146281381055]}"
6995_0,11.794335937500023,6995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.031814083903385,48.6213147529691]}"
6996_0,9.300317382812523,6996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.996254521497805,44.354317153401375]}"
6997_0,10.146264648437523,6997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.778534916600194,52.52898623888902]}"
6998_0,3.9316345214843977,6998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.55582134036632,62.99435929888144]}"
6999_0,18.539056396484398,6999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.963191944760356,37.122879116239226]}"
7000_0,11.205377197265648,7000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.615719018581074,42.78226540619221]}"
7001_0,12.452172851562523,7001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.321886317536045,41.030550602159146]}"
7002_0,5.113458251953148,7002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.7142750079213,60.88331838120057]}"
7003_0,11.111199951171898,7003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.6038658311125475,45.29754820172687]}"
7004_0,13.299707031250023,7004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.648781595318524,42.243276235720494]}"
7005_0,5.704400634765648,7005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.390508456679072,61.0180656738185]}"
7006_0,12.380792236328148,7006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.190267751458366,45.29754820172687]}"
7007_0,12.076348876953148,7007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.2800992798703181,45.387379730138825]}"
7008_0,8.278375244140648,7008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.8852136038169305,44.53398021022527]}"
7009_0,16.626672363281273,7009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.615719018581074,39.862740732803765]}"
7010_0,8.895288085937523,7010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.43292723521692,47.13909453417189]}"
7011_0,9.432000732421898,7011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.705550546993026,51.94508130421133]}"
7012_0,13.716729736328148,7012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.814094479005773,45.34246396593284]}"
7013_0,13.716729736328148,7013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.814094479005773,45.252632437520894]}"
7014_0,13.716729736328148,7014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.769178714799796,45.29754820172687]}"
7015_0,5.689996337890648,7015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.75732552733127,47.27384182678982]}"
7016_0,13.716729736328148,7016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.769178714799796,45.34246396593284]}"
7017_0,13.951531982421898,7017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.634431422181867,45.252632437520894]}"
7018_0,13.951531982421898,7018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.544599893769915,45.252632437520894]}"
7019_0,12.077111816406273,7019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.090448280373895,46.01620042902249]}"
7020_0,18.539056396484398,7020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.783528887936452,37.07796335203325]}"
7021_0,14.967736816406273,7021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.49968412956394,45.162800909108945]}"
7022_0,13.280145263671898,7022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.906422993085854,42.10852894310257]}"
7023_0,16.626672363281273,7023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.66063478278705,39.952572261215714]}"
7024_0,15.909417724609398,7024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.1004362230464138,38.56018357083046]}"
7025_0,15.826043701171898,7025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.4148465724882464,38.65001509924241]}"
7026_0,14.474420166015648,7026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.320021072740035,45.252632437520894]}"
7027_0,14.365441894531273,7027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.190267751458366,41.030550602159146]}"
7028_0,16.645715332031273,7028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9301293680229064,37.03304758782727]}"
7029_0,15.780328369140648,7029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9301293680229064,36.988131823621295]}"
7030_0,12.963983154296898,7030,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.46662155282649,45.252632437520894]}"
7031_0,16.645715332031273,7031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9750451322288827,37.03304758782727]}"
7032_0,9.543969726562523,7032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.036176314367523,47.94757828987946]}"
7033_0,13.280145263671898,7033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.996254521497805,42.10852894310257]}"
7034_0,7.291253662109398,7034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.641290638314135,58.90702475613762]}"
7035_0,6.588342285156273,7035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.154076448180668,46.420442306876275]}"
7036_0,3.6951538085937727,7036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.251398933597006,46.510273835288224]}"
7037_0,8.292535400390648,7037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.121645612315337,44.98313785228504]}"
7038_0,11.842584228515648,7038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.286326755130464,45.611958551168705]}"
7039_0,14.752282714843773,7039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.705550546993026,43.411086105075874]}"
7040_0,13.881463623046898,7040,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.996254521497805,41.97378165048464]}"
